id,status,reason,n_lig,n_poc,mw
2zy1,filtered,rot_bonds_ok,0,0,349.1079093699999
2zym,filtered,"mw_ok,heavy_atoms_ok",0,0,972.3169405200003
2zz1,ok,,23,256,349.031115594
2zz2,ok,,23,412,351.046765658
3cj2,ok,,18,272,310.068075328
3cj4,ok,,25,245,410.084119316
3cj5,ok,,30,216,479.14196854
3ckb,filtered,"mw_ok,heavy_atoms_ok",0,0,504.1690349439998
3cke,filtered,rot_bonds_ok,0,0,418.112182872
3ckp,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,546.30748118009
3ckz,ok,,24,332,332.13319898000015
3cl0,ok,,20,308,285.18088370009
3cm2,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,493.30419294818
3cow,filtered,heavy_atoms_ok,0,0,460.13763272799997
3ekw,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,705.39702445609
3ekx,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,568.32035437209
3el1,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,705.39702445609
3el4,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,671.3915451520899
3el5,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,568.32035437209
3el9,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,705.39702445609
3elc,ok,,19,264,261.076098704
3eqr,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,515.3241342880901
3ery,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,987.5145733720901
3evd,skip,rdkit_parse_failed,0,0,0.0
3d0e,filtered,heavy_atoms_ok,0,0,426.22481417609
3d1x,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,671.3915451520899
3d1y,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,671.3915451520899
3d1z,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,547.2352215239999
3d2e,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,506.99574546200006
3d4y,ok,,14,322,200.079706864
3d4z,ok,,14,325,200.079706864
3d50,filtered,rot_bonds_ok,0,0,288.21693486009
3d51,ok,,13,330,192.074621484
3d52,ok,,23,266,345.072762912
3bxe,ok,,10,379,169.998024574
3bxf,ok,,20,340,339.99604914799994
3bxg,ok,,16,385,260.02971862600003
3bxh,ok,,16,382,260.02971862600003
3bzf,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,983.6070342760902
3c2f,ok,,22,259,389.9518149859999
3c2o,ok,,12,348,167.02185764
3c2r,ok,,12,342,166.026608672
3c2u,filtered,rot_bonds_ok,0,0,284.19363945618
3c39,ok,,11,269,185.992939194
3dp4,ok,,13,413,187.07133325209
3dp9,skip,rdkit_parse_failed,0,0,0.0
3drf,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,706.33660901609
3drg,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,975.5046773840901
3dri,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,477.23035305608994
3dsz,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,718.2952868562699
3dx1,ok,,9,344,134.08116966409
3dx2,ok,,12,340,196.06380534809
3dx3,ok,,10,347,150.07608428409
3dx4,ok,,11,344,164.09173434809
3ewc,ok,,21,397,314.104876056
3ewj,filtered,heavy_atoms_ok,0,0,464.173607248
3exe,filtered,rot_bonds_ok,0,0,426.05279323999986
3exh,filtered,rot_bonds_ok,0,0,425.0444196280899
3f15,filtered,rot_bonds_ok,0,0,334.083471916
3f16,ok,,19,295,290.057257168
3f17,ok,,21,299,304.051777864
3f18,ok,,19,269,292.05292073600003
3f19,ok,,16,299,248.026705988
3f1a,ok,,15,286,230.0361278
3da9,ok,,28,230,380.23325362009
3daz,ok,,14,346,237.01105856809
3dbu,ok,,19,337,319.97076773599997
3dc3,ok,,13,352,221.988132052
3dcc,ok,,16,339,274.95899611199997
3dd0,ok,,16,340,258.01328418
3dd8,ok,,24,287,371.08611477200003
3ddf,ok,,19,287,267.13393350809
3ddg,ok,,20,290,281.14958357209
3dgo,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,506.99574546200006
3dyo,ok,,15,314,238.087494676
3dzt,filtered,rot_bonds_ok,0,0,324.26644501199996
3e12,filtered,rot_bonds_ok,0,0,318.03519793
3e3c,filtered,rot_bonds_ok,0,0,270.086839578
3e5a,skip,rdkit_parse_failed,0,0,0.0
3e5u,ok,,12,431,186.008371764
3e6y,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,652.345877104
3e92,ok,,26,373,347.16337691200005
3e93,filtered,heavy_atoms_ok,0,0,497.25471733609004
3eax,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,650.2628161760001
3gc4,skip,rdkit_parse_failed,0,0,0.0
3gc5,skip,rdkit_parse_failed,0,0,0.0
3gcp,skip,rdkit_parse_failed,0,0,0.0
3gcs,filtered,heavy_atoms_ok,0,0,464.086302712
3gcu,filtered,"mw_ok,heavy_atoms_ok",0,0,506.25425758000006
3gdt,ok,,21,246,325.0311155939999
3ge7,skip,rdkit_parse_failed,0,0,0.0
3ggu,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,547.2352215239999
3gi4,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,677.201870708
3gi5,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,651.225050764
3f68,ok,,30,254,433.2132195639999
3f6e,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,558.0971834720899
3f6g,ok,,9,393,132.10190510809
3f70,ok,,11,203,162.13573065618
3f78,ok,,10,391,183.971433464
3f7g,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,465.28601746409004
3f7h,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,519.33296765609
3f7i,filtered,heavy_atoms_ok,0,0,479.30166752809004
3f80,ok,,12,373,177.08698331609
3f8c,skip,rdkit_parse_failed,0,0,0.0
3eb1,filtered,rot_bonds_ok,0,0,389.162708216
3ebh,filtered,rot_bonds_ok,0,0,309.18088370008996
3ebi,filtered,rot_bonds_ok,0,0,362.15157133009006
3ebl,ok,,24,373,332.1623738679999
3ebo,ok,,19,273,254.0579088
3ebp,ok,,28,236,402.11027687208997
3ed0,ok,,20,278,270.05282342000004
3eeb,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,659.8613712360001
3eft,ok,,26,257,421.11293679208995
3egt,skip,rdkit_parse_failed,0,0,0.0
3fh7,filtered,rot_bonds_ok,0,0,390.14666238009
3fhb,ok,,10,336,137.047678464
3fj7,ok,,10,378,169.998024574
3fjg,ok,,11,364,185.992939194
3fl5,ok,,20,371,272.032087976
3fqe,ok,,25,325,341.20843584009003
3fql,filtered,heavy_atoms_ok,0,0,446.13117105599997
3fuc,skip,rdkit_parse_failed,0,0,0.0
3fur,filtered,"mw_ok,heavy_atoms_ok",0,0,511.932273964
3fuz,ok,,10,418,148.06043422009
3ehx,ok,,24,293,347.119129152
3ehy,ok,,17,309,259.051443516
3ejp,ok,,21,310,292.15433460408997
3ejq,ok,,22,307,306.16998466808997
3ejr,ok,,25,277,348.21693486008996
3eko,ok,,16,356,219.053157768
3ekp,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,505.2246568399999
3ekr,ok,,22,338,297.13649346799997
3ekt,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,547.2352215239999
3ekv,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,505.2246568399999
3gss,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,610.10234694009
3gst,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,502.1642476560899
3gt9,filtered,"mw_ok,heavy_atoms_ok",0,0,505.2631738440901
3gta,filtered,"mw_ok,heavy_atoms_ok",0,0,505.26317384409003
3gtc,skip,rdkit_parse_failed,0,0,0.0
3gv9,ok,,12,304,185.014664084
3gvb,ok,,16,353,221.068807832
3gvu,filtered,heavy_atoms_ok,0,0,495.27356151618
3gx0,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,614.16651536818
3gy2,ok,,23,269,281.1388934800001
3fzy,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,659.8613712360001
3g0e,skip,rdkit_parse_failed,0,0,0.0
3g0i,ok,,10,374,143.131014164
3g0w,ok,,24,407,359.06483899600005
3g19,filtered,rot_bonds_ok,0,0,358.27003305208996
3g1d,ok,,21,409,324.03586662600003
3g1v,ok,,22,401,342.02644481399994
3g2y,skip,rdkit_parse_failed,0,0,0.0
3g2z,skip,rdkit_parse_failed,0,0,0.0
3g30,ok,,17,285,241.055049588
3g31,ok,,17,157,237.10010796
3g32,skip,rdkit_parse_failed,0,0,0.0
3g34,skip,rdkit_parse_failed,0,0,0.0
3g35,skip,rdkit_parse_failed,0,0,0.0
3g3r,ok,,13,334,256.925540662
3g5k,filtered,rot_bonds_ok,0,0,385.25767122
3ga5,ok,,17,424,254.10016753600001
3gba,ok,,21,407,306.14160388418003
3gbb,ok,,18,389,260.11286371609003
3gbe,ok,,11,394,164.09173434809
3gi6,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,663.2226061519999
3gjw,ok,,20,297,268.14443861609
3gk1,ok,,19,216,279.104147784
3gkz,ok,,11,376,150.12772593209
3gm0,ok,,14,358,194.11755517209
3gnw,filtered,"mw_ok,heavy_atoms_ok",0,0,613.204670344
3gqz,ok,,18,261,247.084457896
3gr2,skip,rdkit_parse_failed,0,0,0.0
3gs6,ok,,27,239,381.15360007600003
3gsm,ok,,19,288,260.13722174000003
3f8e,ok,,20,236,282.146723804
3f8f,filtered,"mw_ok,heavy_atoms_ok",0,0,528.1864225800899
3fas,ok,,10,417,148.06043422009
3fat,ok,,13,419,187.07133325209
3fcq,ok,,14,313,194.0579088
3fed,filtered,rot_bonds_ok,0,0,312.08427961809
3fee,ok,,13,367,190.04584677609
3ff3,ok,,10,375,148.06043422009
3ffg,filtered,"mw_ok,heavy_atoms_ok",0,0,616.2278488680902
3ffp,skip,rdkit_parse_failed,0,0,0.0
3i7e,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,562.2348871759999
3i9g,filtered,rot_bonds_ok,0,0,380.2560363980899
3iae,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,641.1923683782701
3ibi,filtered,rot_bonds_ok,0,0,209.108564468
3ibl,filtered,rot_bonds_ok,0,0,304.07627836
3ibn,filtered,rot_bonds_ok,0,0,332.107578488
3ibu,filtered,rot_bonds_ok,0,0,237.139864596
3ies,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,613.112240102
3ifl,skip,rdkit_parse_failed,0,0,0.0
3igp,ok,,18,332,272.083077992
3fv1,ok,,21,404,306.14160388418003
3fv2,ok,,20,405,292.10269295609
3fv3,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,685.4625785960002
3fvh,skip,rdkit_parse_failed,0,0,0.0
3fvk,ok,,19,398,276.10777833609
3fvl,ok,,16,353,222.089208928
3fvn,ok,,19,405,276.10777833609
3fwv,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,695.28362826
3fx6,ok,,19,352,269.0899372
3fzn,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,626.0766386380001
3hs4,ok,,13,358,221.988132052
3hu3,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,522.972901842
3hub,filtered,"mw_ok,heavy_atoms_ok",0,0,513.20632317209
3huc,skip,rdkit_parse_failed,0,0,0.0
3hv8,skip,rdkit_parse_failed,0,0,0.0
3hvi,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,550.197610804
3hvj,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,564.213260868
3hww,ok,,10,286,146.02152329199998
3hzk,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,498.15847025999983
3hzm,ok,,16,281,238.068867408
3gy3,filtered,rot_bonds_ok,0,0,340.18992600800016
3gy4,ok,,11,319,135.079647288
3gy7,ok,,10,335,120.06874825599999
3h1x,ok,,25,213,357.0767856719999
3h30,ok,,20,295,318.01741222399994
3h5b,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,601.2457862079998
3h78,ok,,10,420,137.047678464
3h89,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,972.6200822800001
3h8b,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,958.6408177240002
3hb4,ok,,30,345,405.2303938519999
3hku,ok,,22,335,339.098787632
3hkw,filtered,"mw_ok,heavy_atoms_ok",0,0,581.1995849639999
3hky,filtered,"mw_ok,heavy_atoms_ok",0,0,581.1995849639999
3hl5,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,507.3078155280901
3hl7,skip,rdkit_parse_failed,0,0,0.0
3hl8,ok,,20,216,307.054610748
3hll,ok,,30,312,476.054711008
3hmo,filtered,heavy_atoms_ok,0,0,467.20776714409004
3hmp,ok,,16,323,233.071975064
3hp9,ok,,23,255,345.037955552
3hcm,ok,,18,182,264.08981620009
3hek,ok,,30,298,437.14380316809
3hf8,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,527.17007989609
3hfb,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,439.21285252409
3hig,ok,,23,310,281.1388934800001
3hit,skip,rdkit_parse_failed,0,0,0.0
3hk1,ok,,22,345,339.0235145160001
3hkn,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,699.1680489639999
3hkq,ok,,15,343,243.041272756
3hkt,ok,,26,315,405.094096176
3jrs,ok,,19,372,266.151809184
3jrx,filtered,"mw_ok,heavy_atoms_ok",0,0,520.3036183679998
3juk,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,566.0550205679998
3juo,ok,,17,362,299.03896627208997
3jup,ok,,17,362,299.03896627208997
3jvr,skip,rdkit_parse_failed,0,0,0.0
3jvs,ok,,30,206,406.164105184
3jy0,ok,,22,324,336.05680182009
3jya,ok,,16,379,269.942139108
3jyr,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,646.25528998809
3iog,ok,,14,299,271.923057074
3ip5,ok,,6,422,90.05495491609
3ip6,ok,,8,425,116.07060498009
3ip8,ok,,11,410,172.028930778
3ip9,ok,,7,413,104.07060498009
3iph,ok,,26,366,347.163376912
3ipq,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,582.20173264409
3ipu,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,479.16680552799994
3iqu,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,759.3032738860901
3isj,skip,rdkit_parse_failed,0,0,0.0
3iss,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,679.102699032
3iub,skip,rdkit_parse_failed,0,0,0.0
3iue,ok,,28,340,403.083806264
3ivc,ok,,28,338,379.105587264
3ivg,ok,,29,318,414.088557296
3ivx,ok,,30,342,428.067821852
3iw5,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,555.1439619079999
3iw6,ok,,29,325,398.24381830409004
3iww,filtered,"mw_ok,rot_bonds_ok",0,0,517.0709834879999
3jdw,ok,,9,371,134.10443052818002
3k5x,ok,,15,300,240.06315025009
3k8c,ok,,14,356,231.01440291
3k8o,skip,rdkit_parse_failed,0,0,0.0
3k8q,skip,rdkit_parse_failed,0,0,0.0
3k97,ok,,23,333,331.097521116
3k99,ok,,19,362,255.089543276
3kdb,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,631.271607032
3kdc,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,671.1623622
3kdd,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,639.22146328
3kdm,ok,,21,313,288.208930136
3l3n,skip,rdkit_parse_failed,0,0,0.0
3l4u,filtered,rot_bonds_ok,0,0,346.12975341199996
3l4v,filtered,rot_bonds_ok,0,0,426.0865682720001
3l4w,ok,,14,352,208.11794909608997
3l4x,filtered,rot_bonds_ok,0,0,426.0865682720001
3l4y,filtered,rot_bonds_ok,0,0,426.0865682720001
3l4z,ok,,20,324,336.05487421999993
3l59,ok,,18,286,251.082539748
3ldp,filtered,heavy_atoms_ok,0,0,423.16550215199993
3ldq,filtered,heavy_atoms_ok,0,0,423.16550215199993
3ijh,ok,,20,277,296.11073222
3ikd,ok,,26,249,391.064330306
3ikg,ok,,27,238,405.07998037
3imc,skip,rdkit_parse_failed,0,0,0.0
3ime,ok,,12,363,162.031694052
3iob,ok,,19,364,283.073910276
3ioc,ok,,27,324,405.092931468
3iod,ok,,30,348,450.078009676
3ioe,ok,,25,358,371.12633977200005
3iof,ok,,18,315,288.09490216200004
3kek,filtered,heavy_atoms_ok,0,0,451.20196791199993
3kgp,ok,,11,322,152.07060498009
3kgq,ok,,13,385,192.02700259600002
3kgt,ok,,20,377,270.05282342000004
3kgu,ok,,20,367,270.05282342000004
3kiv,ok,,9,228,132.10190510809
3kjd,skip,rdkit_parse_failed,0,0,0.0
3kku,skip,rdkit_parse_failed,0,0,0.0
3kmc,ok,,22,171,328.13255360408994
3kmx,ok,,18,301,272.075011844
3hzv,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,500.17412032399983
3i25,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,895.3637704
3i3b,ok,,12,373,178.04773804
3i4b,skip,rdkit_parse_failed,0,0,0.0
3i4y,ok,,10,391,177.958834728
3i51,ok,,10,393,177.958834728
3i5z,skip,rdkit_parse_failed,0,0,0.0
3i60,skip,rdkit_parse_failed,0,0,0.0
3i6o,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,630.261101924
3i73,ok,,27,322,427.02941494000015
3lxk,skip,rdkit_parse_failed,0,0,0.0
3lzs,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,547.2352215239999
3lzu,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,547.2352215239999
3lzz,skip,rdkit_parse_failed,0,0,0.0
3m1k,ok,,8,378,129.024834844
3m35,filtered,"mw_ok,heavy_atoms_ok",0,0,533.12650083209
3m36,filtered,"mw_ok,heavy_atoms_ok",0,0,533.12650083209
3m37,filtered,"mw_ok,heavy_atoms_ok",0,0,534.12174980009
3m3c,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,504.1591389559999
3m3x,ok,,24,286,353.07938957999994
3kmy,ok,,16,277,232.076726096
3kqr,ok,,8,252,142.02637081809
3kr4,filtered,rot_bonds_ok,0,0,309.18088370008996
3kr8,ok,,21,374,312.054418632
3kv2,ok,,12,355,177.09821669609
3kwa,filtered,rot_bonds_ok,0,0,206.24485264036002
3kyq,filtered,rot_bonds_ok,0,0,352.26112177808994
3l0v,ok,,21,305,290.101504928
3l3l,ok,,19,291,260.13935323609
3l3m,skip,rdkit_parse_failed,0,0,0.0
3jzh,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,668.3370091961801
3jzj,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,646.25528998809
3k00,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,666.2218583639999
3k02,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,808.3081134080902
3k1j,ok,,27,344,427.02941494000015
3k2f,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,532.0239850799999
3k37,ok,,24,313,328.211055376
3k4d,ok,,13,380,191.042987008
3k4q,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,659.804277264
3k5v,ok,,27,342,374.099060316
3le9,ok,,26,274,352.117154992
3lea,filtered,heavy_atoms_ok,0,0,428.14845511999994
3lgs,ok,,17,399,237.086189212
3lir,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,474.17506379199995
3liw,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,487.29472542400003
3ljg,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,483.200550268
3ljo,ok,,29,217,386.25505168409006
3ljz,filtered,heavy_atoms_ok,0,0,474.17908655199994
3lk8,ok,,17,303,260.046692484
3lka,ok,,12,331,187.030314148
3nu3,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,505.2246568399999
3nu4,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,505.2246568399999
3nu5,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,505.2246568399999
3nu6,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,505.2246568399999
3nu9,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,505.2246568399999
3nuj,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,505.2246568399999
3nuo,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,505.2246568399999
3nw3,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,492.206757844
3nx7,ok,,20,277,304.072907232
3nxq,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,498.187950582
3f33,ok,,13,404,178.135765196
3f34,ok,,11,414,150.104465068
3f37,ok,,9,420,122.07316494
3f3c,ok,,13,428,184.07683323209
3f3d,ok,,9,418,150.05832604409
3f3e,ok,,9,421,132.10190510809
3f48,ok,,6,412,90.05495491609
3f5j,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,666.221858364
3f5k,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,828.274681784
3f5l,ok,,23,365,342.11621152399994
3m3z,ok,,25,275,353.144766708
3m40,ok,,21,317,328.99855241599994
3m5e,ok,,23,306,372.011759956
3m67,skip,rdkit_parse_failed,0,0,0.0
3m6r,filtered,rot_bonds_ok,0,0,385.25767122
3m8u,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,614.16651536818
3m96,skip,rdkit_parse_failed,0,0,0.0
3mam,ok,,8,306,118.08625504409
3mdz,ok,,16,340,258.01328418
3mf5,ok,,27,259,376.14970100799997
3mfv,skip,rdkit_parse_failed,0,0,0.0
3mfw,skip,rdkit_parse_failed,0,0,0.0
3mhc,ok,,22,314,342.082032436
3mhi,ok,,22,294,325.04808945199994
3mhl,ok,,23,317,339.06373951599994
3mhm,filtered,rot_bonds_ok,0,0,414.11102405599996
3mho,ok,,22,307,357.996109892
3mhw,ok,,10,351,150.025169192
3mi2,skip,rdkit_parse_failed,0,0,0.0
3mi3,ok,,10,400,148.12008059218
3nht,filtered,rot_bonds_ok,0,0,318.255880328
3ni5,filtered,rot_bonds_ok,0,0,481.00319005999995
3nik,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,446.23577278409
3nim,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,473.2942907040901
3nkk,ok,,12,327,152.074976508
3nox,ok,,28,244,420.09885666008995
3npc,filtered,"mw_ok,heavy_atoms_ok",0,0,528.29691649609
3nq3,filtered,rot_bonds_ok,0,0,172.14632988
3nq9,ok,,10,306,144.115029752
3nsn,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,831.3717167080902
3lmk,ok,,10,392,148.06043422009
3lp4,ok,,10,328,148.12008059218
3lp7,ok,,14,354,191.11386676009
3lpi,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,657.29167433609
3lpk,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,685.2865889560899
3lpl,ok,,11,368,205.974525856
3lpp,filtered,rot_bonds_ok,0,0,426.0865682720001
3lq2,filtered,rot_bonds_ok,0,0,425.0444196280899
3lvw,filtered,rot_bonds_ok,0,0,308.09108271608994
3lxe,ok,,22,351,339.098787632
3o8p,ok,,21,325,306.124738908
3o99,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,561.2508715879999
3o9a,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,576.2505372399999
3o9d,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,603.2072925239999
3o9e,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,575.2665216519999
3o9i,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,617.2229425879998
3o9p,filtered,rot_bonds_ok,0,0,392.18961669617994
3oaf,ok,,22,336,334.050049744
3ocp,ok,,22,309,329.0525197340001
3ocz,ok,,23,306,363.04024079800007
3ove,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,555.2094142980001
3ovn,ok,,12,326,179.051718288
3owj,skip,rdkit_parse_failed,0,0,0.0
3own,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,692.3243708759999
3oy0,ok,,21,311,312.150763628
3oy8,filtered,rot_bonds_ok,0,0,358.1111261439999
3oyq,ok,,19,325,284.1194635
3oyw,ok,,23,180,358.09336790399993
3ozg,skip,rdkit_parse_failed,0,0,0.0
3ozj,ok,,22,381,304.13107374000003
3oe4,filtered,heavy_atoms_ok,0,0,458.11861153599995
3oe5,filtered,heavy_atoms_ok,0,0,449.0892855679999
3ohi,ok,,20,310,329.0065542560001
3oil,ok,,26,304,379.18172940799997
3oim,ok,,26,281,379.18172940799997
3ok9,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,604.2454518599999
3oku,ok,,26,286,377.166079344
3old,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,970.3609368280903
3ouj,ok,,10,414,146.02152329199998
3ov1,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,499.146814042
3p4v,ok,,22,268,327.050964848
3p58,ok,,12,359,197.033291352
3p5l,ok,,17,316,262.059840448
3p5o,ok,,30,263,423.14620262400007
3p7i,ok,,7,425,126.03145619809
3p8n,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,868.246510248
3p8o,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,790.33599818
3p8p,filtered,rot_bonds_ok,0,0,216.17065336409
3p8z,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,509.13684303208987
3p9l,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,964.5582353321801
3n8k,ok,,11,410,155.02185763999998
3n9r,ok,,15,319,243.050788418
3n9s,filtered,rot_bonds_ok,0,0,323.01711893999993
3nb5,ok,,24,268,368.05975570400005
3nee,ok,,24,336,328.16745924799994
3neo,ok,,28,359,376.16745924799994
3nes,ok,,24,345,328.16745924799994
3nex,ok,,28,356,376.16745924799994
3ng4,ok,,23,169,342.11621152399994
3nhi,filtered,rot_bonds_ok,0,0,324.26644501199996
3mv0,ok,,12,375,178.04773804
3mxd,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,625.2094006999998
3mxe,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,690.1793614359999
3myg,skip,rdkit_parse_failed,0,0,0.0
3myq,skip,rdkit_parse_failed,0,0,0.0
3mz6,filtered,rot_bonds_ok,0,0,305.173941596
3mzc,ok,,19,321,283.09906240400005
3n0n,ok,,25,278,381.020653216
3n1c,ok,,16,340,260.02971862600003
3n2p,ok,,23,306,336.052840484
3nyd,skip,rdkit_parse_failed,0,0,0.0
3nyx,ok,,25,385,403.962701588
